timestamp,rms_value
2026-05-24 00:00:00,1.8307227038808271
2026-05-25 00:00:00,1.9814685827458238
2026-05-26 00:00:00,2.0234053001533487
2026-05-27 00:00:00,1.7776831646062798
2026-05-28 00:00:00,2.1276830341089004
2026-05-29 00:00:00,2.107774607371144
2026-05-30 00:00:00,1.9589333020726705
2026-05-31 00:00:00,1.973101960572984
2026-06-01 00:00:00,1.931965854257724
2026-06-02 00:00:00,2.1199066587047155
2026-06-03 00:00:00,2.112631182576428
2026-06-04 00:00:00,2.0281288330326595
2026-06-05 00:00:00,1.8817335636072106
2026-06-06 00:00:00,2.0283163335707624
2026-06-07 00:00:00,1.9505158638969706
2026-06-08 00:00:00,2.106112577989155
2026-06-09 00:00:00,2.073272355625362
2026-06-10 00:00:00,1.940027407384219
2026-06-11 00:00:00,2.003049763970411
2026-06-12 00:00:00,1.9501753218338465
2026-06-13 00:00:00,2.2199621960056026
2026-06-14 00:00:00,1.904204953374212
2026-06-15 00:00:00,1.9611349501451323
2026-06-16 00:00:00,1.8896805064847342
2026-06-17 00:00:00,2.009535845265745
2026-06-18 00:00:00,2.0890221163382714
2026-06-19 00:00:00,1.9946193402323134
2026-06-20 00:00:00,1.7754593585201253
2026-06-21 00:00:00,2.0313985850233642
2026-06-22 00:00:00,1.9968979500184039
2026-06-23 00:00:00,1.9855355168963742
2026-06-24 00:00:00,2.0594424747552567
2026-06-25 00:00:00,1.9461997959572015
2026-06-26 00:00:00,2.009801871300131
2026-06-27 00:00:00,2.045955655217248
2026-06-28 00:00:00,1.7976373771641423
2026-06-29 00:00:00,1.9535955386208792
2026-06-30 00:00:00,2.0453790923299304
2026-07-01 00:00:00,2.0874108814267665
2026-07-02 00:00:00,2.058030776905414
2026-07-03 00:00:00,1.9934112590084498
2026-07-04 00:00:00,2.161568442818838
2026-07-05 00:00:00,1.9653487173566127
2026-07-06 00:00:00,1.9312047507936974
2026-07-07 00:00:00,1.8965623489358783
2026-07-08 00:00:00,2.2251875368746235
2026-07-09 00:00:00,2.0640429270811436
2026-07-10 00:00:00,1.8712354392327466
2026-07-11 00:00:00,1.987068229206894
2026-07-12 00:00:00,2.068441409562217
2026-07-13 00:00:00,2.0719190509315535
2026-07-14 00:00:00,1.9116735065613606
2026-07-15 00:00:00,1.94862292873643
2026-07-16 00:00:00,1.9180939946561693
2026-07-17 00:00:00,1.964532131846851
2026-07-18 00:00:00,1.9501490182036112
2026-07-19 00:00:00,1.9486145695365085
